env_step_num,reward_6,reward_2,reward_5,reward_1,total_agent_reward
0,0.0,0.0,0.0,-0.019777592439437282,-0.019777592439437282
1,0.0,-0.012914270727662363,0.0,-0.08427657265886761,-0.09719084338652997
2,0.0,-0.0297025226673577,0.0,-0.22232398696500194,-0.2520265096323596
3,-0.017302167442860093,-0.0017743423767387868,-0.031412418940570216,-0.24658455460265602,-0.29707348336282513
4,-0.03071954943216406,0.0,-0.025332309395074862,-0.24282363718803404,-0.29887549601527297
5,-0.006362417567288503,0.0,-0.020903356187976903,-0.09757181404930963,-0.12483758780457505
6,0.0,-0.018037601478863508,-0.04468399843014776,-0.20951466482863743,-0.2722362647376487
7,0.0,-0.017360697333002457,-0.2928558329656849,-0.2015331398576874,-0.5117496701563747
8,0.0,-0.14464001987247657,-0.2143872995386001,-0.365659793570888,-0.7246871129819648
9,-0.04071460497565568,-0.08595863972503241,-0.13379106635175114,-0.18368973062746263,-0.44415404167990186
10,-0.14682297482861345,-0.2944494849671111,-0.1207481881842005,-0.13321351178782007,-0.695234159767745
11,-0.11001265757707927,-0.25379312983546476,-0.044381042870617775,-0.15949049602543813,-0.5676773263085999
12,-0.05346471281955611,-0.3856097152783293,-0.029909288684371878,-0.07979536968888712,-0.5487790864711444
13,-0.044556404152590066,-0.4859154862340009,-0.019999999999999997,-0.16156598923376697,-0.7120378796203579
14,-0.004534537305124111,-0.37257804265876204,-0.019999999999999997,-0.24725342983945695,-0.6443660098033431
15,0.0,-0.160036681198472,-0.019999999999999997,-0.4499612720263998,-0.6299979532248718
16,0.0,-0.34720966633942474,-0.042958170793950576,-0.44300441479096236,-0.8331722519243376
17,0.0,-0.27706143525759575,-0.10214961387044781,-0.5738784964702925,-0.9530895455983361
18,-0.03831643684324809,0.12415039139648397,-0.15968120457461452,-0.11849231395756601,-0.19233956397894464
19,-0.1687046339305814,-0.12823960700284415,-0.24105234221022034,-0.4781080315027334,-1.0161046146463792
20,-0.1699658871415481,-0.004958421972406722,-0.2671288739643396,-0.27850762724540784,-0.7205608103237022
21,-0.12363696706347035,-0.07533233287069017,-0.26337503519197386,-0.3086109408776071,-0.7709552760037415
22,-0.08341954411208836,-0.11602726577571593,-0.370038882341451,-0.1512467307499147,-0.72073242297917
