env_step_num,reward_1,reward_2,reward_6,reward_5,total_agent_reward
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0
4,-0.01,0.0,0.0,0.0,-0.01
5,0.010000000000000002,0.0,-0.04,-0.03,-0.06
6,-0.07,0.0,0.04,0.03,-6.938893903907228e-18
7,0.010000000000000009,-0.02,0.0,0.0,-0.009999999999999992
8,0.06,0.02,0.0,0.0,0.08
9,0.0,0.0,-0.02,-0.01,-0.03
10,-0.08,0.0,0.02,-0.019999999999999997,-0.07999999999999999
11,0.020000000000000004,0.0,0.0,0.03,0.05
12,0.06,0.0,-0.02,0.0,0.039999999999999994
13,0.0,0.0,0.01,-0.05,-0.04
14,0.0,0.0,-0.03,-0.020000000000000004,-0.05
15,0.0,0.0,0.019999999999999997,0.07,0.09
16,0.0,0.0,-0.03,0.0,-0.03
17,0.0,0.0,0.04,0.0,0.04
18,0.0,0.0,-0.009999999999999998,0.0,-0.009999999999999998
19,0.0,-0.01,-0.009999999999999997,0.0,-0.019999999999999997
20,-0.08,0.0,-0.010000000000000002,0.0,-0.09
21,0.020000000000000004,0.01,0.019999999999999997,0.0,0.05
22,0.06,-0.04,0.02,0.0,0.039999999999999994
23,0.0,-0.12,0.0,0.0,-0.12
24,0.0,-0.010000000000000009,0.0,-0.01,-0.02000000000000001
25,0.0,0.14,0.0,-0.049999999999999996,0.09000000000000002
26,-0.03,-0.03,-0.02,0.06,-0.020000000000000004
27,0.03,-0.1,0.01,0.0,-0.060000000000000005
28,0.0,-0.03,-0.03,0.0,-0.06
29,0.0,0.11,0.019999999999999997,0.0,0.13
30,0.0,0.04,-1.734723475976807e-18,0.0,0.04
31,0.0,-0.049999999999999996,0.01,0.0,-0.039999999999999994
32,0.0,0.08,-0.019999999999999997,0.0,0.060000000000000005
33,0.0,0.01,0.03,0.0,0.04
34,0.0,0.0,-0.03,0.0,-0.03
35,0.0,0.0,-0.1,0.0,-0.1
36,0.0,0.0,0.010000000000000009,0.0,0.010000000000000009
37,0.0,0.0,0.12,-0.01,0.11
38,0.0,0.0,0.0,0.010000000000000002,0.010000000000000002
39,0.0,0.0,-0.02,0.0,-0.02
40,0.0,0.0,0.02,0.0,0.02
41,0.0,0.0,-0.01,0.0,-0.01
