env_step_num,reward_5,reward_2,reward_6,reward_1,total_agent_reward
0,-0.017086825125385056,0.0,0.0,-0.002613046708051119,-0.019699871833436175
1,-0.015688826571888564,0.0,0.0,-0.0988528926119481,-0.11454171918383667
2,-0.16520204294840782,0.0,0.0,-0.3107343350912943,-0.4759363780397021
3,-0.0566357725211395,0.0,0.0,-0.41883678461971663,-0.4754725571408561
4,-0.03310976689594078,0.0,-0.09541407922263352,-0.3498831076305542,-0.4784069537491285
5,-0.02501131051499396,-0.014933040805161007,-0.0938698127969435,-0.5083295438240493,-0.6421437079411477
6,-0.026944989408599206,-0.05302594683645291,-0.025055563660206153,-0.43970483517705805,-0.5447313350823163
7,-0.08358165342823841,-0.037546509570442144,-0.008232611553510658,-0.2834824812006943,-0.4128432557528855
8,-0.08061183112169044,-0.14218862123845413,-0.05357150685973461,-0.326540336842969,-0.6029122960628481
9,-0.03791500152430082,-0.13408379884139005,-0.21099978413387366,-0.49739410232427095,-0.8803926868238354
10,-0.009943731352454074,-0.4599886802677583,-0.22121189450055656,-0.2579656265568082,-0.9491099326775772
11,-0.04439001253293828,-0.470884168770643,-0.07473903327493002,-0.23746382997819065,-0.8274770445567019
12,-0.05929473495314885,-0.3867823034089542,-0.06751093912860896,-0.2073144644903674,-0.7209024419810794
13,-0.16831577295526468,-0.14926893133567398,-0.26306302720259017,-0.11422336598774552,-0.6948710974812743
14,-0.24358680145978834,-0.14207377219314735,-0.21154457478586314,-0.13261213718748066,-0.7298172856262795
15,-0.19327918418450682,-0.14512840887801504,-0.38761517697562786,-0.3031077420769778,-1.0291305121151275
16,-0.34762558937390264,-0.1745595220588148,-0.10259171209681489,-0.15589867720420475,-0.7806755007337371
17,-0.2284523257800771,-0.15834599449485542,-0.14170243212437045,-0.1394724162655462,-0.6679731686648492
18,-0.22594460557144383,-0.2281416198728767,-0.34085039320309535,-0.10923942333355606,-0.9041760419809719
19,-0.12933946442384744,-0.2231406054809254,-0.1404021355903151,-0.09405711955972944,-0.5869393250548174
20,-0.14991266060245823,-0.19532865761402324,-0.2702157924889473,-0.06182184846932066,-0.6772789591747495
21,-0.19090465100184834,-0.15535896769491953,-0.38809706021351686,-0.09004460382864485,-0.8244052827389297
22,-0.2215018221696773,-0.1222337032946822,-0.39818076469596964,0.061463397559673796,-0.6804528926006553
23,-0.08312644704201663,-0.4736444030892425,-0.3371918261397723,-0.015015085897758025,-0.9089777621687894
24,-0.01915296495384625,-0.039005391406107065,-0.3651332527217591,0.0011661434110719843,-0.42212546567064047
25,-0.05669222981229848,-0.049433733593061815,-0.31344995075191645,-0.11404361727605769,-0.5336195314333344
26,-0.11262596781134054,-0.5186757933728378,-0.2124186596097139,-0.10210874084308251,-0.9458291616369747
27,-0.24403247847423928,-0.3401823892616825,-0.19499999999999984,-0.06654447677463139,-0.845759344510553
28,-0.06845318192089518,-0.18857269784367384,-0.19500000000000012,-0.13940452844744228,-0.5914304082120114
29,-0.04178772866273543,-0.12004972800349376,-0.1950000000000001,-0.0548433616626329,-0.41168081832886216
30,-0.07589164430554957,-0.12785266263643277,-0.1950000000000001,-0.04947042736750559,-0.448214734309488
31,-0.18080841834053868,-0.28205439713895275,-0.19499999999999956,-0.09180014524273108,-0.749662960722222
32,-0.11880695598293187,-0.07307755029103066,-0.19500000000000012,-0.188986540897212,-0.5758710471711747
33,-0.07692897073564943,-0.04846298025163831,-0.1950000000000001,-0.11692307037737408,-0.4373150213646619
34,-0.10465233361115682,-0.23910520263731144,-0.1950000000000001,-0.05697605845076029,-0.5957335946992286
35,-0.09836734416126275,-0.12977986971981909,-0.1950000000000001,-0.061839222797425486,-0.4849864366785074
36,-0.16602116422655114,-0.12000343320219165,-0.19499999999999956,-0.06869711313140578,-0.5497217105601481
37,-0.10593832982015666,-0.13063645191816609,-0.19500000000000012,-0.009929039988499255,-0.4415038217268221
38,-0.05544517707135465,-0.36394473465163013,-0.1950000000000001,0.11282091651836824,-0.5015689952046166
