env_step_num,reward_2,reward_6,reward_5,reward_1,total_agent_reward
0,0.0,0.0,0.0,-0.019777592439437282,-0.019777592439437282
1,-0.012914270727662363,0.0,0.0,-0.08427657265886761,-0.09719084338652997
2,-0.0297025226673577,0.0,0.0,-0.22232398696500194,-0.2520265096323596
3,-0.0017743423767387868,-0.017302167442860093,-0.031412418940570216,-0.23600800412650025,-0.28649693288666933
4,-0.15144169691250198,-0.03071954943216406,-0.025332309395074862,-0.17034117129888762,-0.3778347270386285
5,-0.11837748564958256,-0.006362417567288503,0.0,-0.15545212468343073,-0.2801920279003018
6,-0.11573038769388301,0.0,-0.01936429831082933,-0.039855077808544664,-0.174949763813257
7,-0.058939084899675136,0.0,-0.0475185116282664,-0.07401443013595417,-0.18047202666389572
8,-0.16879970323435892,-0.01634519967040978,-0.04748197020241058,-0.1643465260878078,-0.3969733991949871
9,-0.03545549408687759,-0.03126793167856519,-0.12514486395765043,-0.26713605594597467,-0.4590043456690679
10,-0.07631080917586523,-0.028850468393648097,-0.15973362626037008,-0.13983114224134613,-0.40472604607122953
11,-0.14887789720869632,-0.19640820589242686,-0.1750106752519257,-0.059754944630898525,-0.5800517229839474
12,-0.1885856825055099,-0.13562827394778637,-0.15909707372316523,-0.05791004686639644,-0.5412210770428579
13,-0.32108174324796623,-0.30938825242216483,-0.012976321966804339,-0.11539306748280395,-0.7588393851197394
14,-0.24884176821317988,-0.05371955527415864,0.0015276355787646068,-0.2460348087436637,-0.5470684966522377
15,-0.16139819021313861,-0.040005388926750984,0.0,-0.49179130995433085,-0.6931948890942204
16,-0.24901847295401588,0.005609563009755358,-0.12046741790233474,-0.29537957027829276,-0.659255898124888
17,-0.0637865971292536,-0.08899717422757022,-0.10362684646034653,-0.5687645671764339,-0.8251751849936042
18,-0.16666058881423707,-0.07429788802620474,-0.33639202659060835,-0.28911201449330715,-0.8664625179243574
19,-0.18044936488601576,-0.023185651602841945,-0.08260337109370591,-0.31670686553845695,-0.6029452531210205
20,-0.1805973748373279,-0.16869956412534953,-0.17278901975434902,-0.32524747456356545,-0.847333433280592
21,-0.1409662332651914,-0.05828529987436852,-0.18114533357956378,-0.3265242718213159,-0.7069211385404395
22,-0.17653712383300424,-0.09362838804520641,-0.14565934109173997,-0.1548794460009159,-0.5707042989708666
23,-0.2030913412373021,-0.028664191755000543,-0.17978808119863632,-0.06537863689094751,-0.4769222510818865
24,-0.3734325339057333,-0.11552168818388892,-0.00022297186651087583,0.009354959570569896,-0.47982223438556315
25,-0.49397003924605176,-0.1097174457741816,-0.09343279738588561,-0.004177682614146079,-0.7012979650202651
26,-0.3047350832630106,-0.17300933713854544,-0.11477407072226496,-0.017260406953981153,-0.6097788980778021
27,-0.10454842838434175,-0.14711748994809576,-0.25278119047108305,-0.075621882862252,-0.5800689916657725
28,-0.08685817433802889,-0.06521252318658692,-0.257215011406112,-0.1514877520186527,-0.5607734609493805
29,-0.19870792627508224,-0.04830659743273356,-0.06140162531193265,-0.08319200462139946,-0.3916081536411479
30,-0.16047241825437636,-0.10439891733494155,-0.05075814046082087,-0.025423988941358413,-0.3410534649914972
31,-0.07459347340738964,-0.1143554693803257,-0.028825129520846496,-0.018929886116180548,-0.23670395842474237
32,-0.06124237451950154,-0.05594776556730336,-0.056978807558072705,-0.03109671508707107,-0.20526566273194868
33,-0.030099427557011605,-0.03936079772107258,-0.04712976488890131,-0.08527477911590893,-0.20186476928289443
34,-0.060075391308077694,-0.04772204894782042,-0.1652586065512588,-0.2156962163285278,-0.4887522631356847
35,-0.17311790494703205,-0.013742046706611291,-0.12441580143440406,-0.23867701648696726,-0.5499527695750146
36,-0.16985173709554663,0.0,-0.17086529738020745,-0.24692111278858087,-0.5876381472643349
37,-0.16031117085146582,-0.12364209498985969,-0.14018411724693644,-0.2906902264976879,-0.7148276095859498
38,-0.20782505547796304,-0.12415602468771046,-0.29514126309992683,-0.3172340943756787,-0.944356437641279
39,-0.162963744754709,-0.10725068039658178,-0.3129393304173505,-0.23962383306346996,-0.8227775886321111
40,-0.10997463712369994,-0.12708730799831924,-0.34812647516520917,-0.06416574064680582,-0.6493541609340342
41,-0.11901347990741443,-0.10530339443241324,-0.31713620340765986,0.0,-0.5414530777474875
42,-0.023331597602227704,-0.1899055606339138,-0.47374336590823285,-0.025549786225892622,-0.712530310370267
43,-0.029890325838467097,-0.17267705823053464,-0.24125717269927044,-0.05679276522832493,-0.500617321996597
44,-0.13001069216373412,-0.15149642930519783,-0.1763572929049631,-0.12080300186324693,-0.578667416237142
