env_step_num,reward_6,reward_2,reward_5,reward_1,total_agent_reward
0,0.0,0.0,-0.017960207201074815,0.0,-0.017960207201074815
1,0.0,-0.020128431513672676,-0.046577673329735315,-0.023179241030709792,-0.08988534587411778
2,0.0,-0.029957722210790967,-0.1205239815213695,-0.04360390609665774,-0.1940856098288182
3,-0.01584984947089106,-0.009399014807073395,-0.24154424797815255,-0.01859513593418523,-0.28538824819030223
4,-0.040990288961213095,-0.02802481924602759,-0.19050513115948897,-0.013171400757040815,-0.27269164012377045
5,-0.03204139923700129,-0.031123888759641005,-0.07675467385985224,-0.0019069646012503582,-0.1418269264577449
6,-0.024631399448029737,0.0,-0.08735518890124472,-0.03562106728227811,-0.14760765563155256
7,-0.11528849374602945,-0.0013842821430880648,-0.2147610754027931,-0.1752336745986323,-0.5066675258905429
8,-0.07456466424512166,-0.028376710489857952,-0.1984811603561602,-0.2706897516443085,-0.5721122867354482
9,-0.06173233853867412,-0.07121958158725634,0.06809359958628414,-0.15972052269414777,-0.2245788432337941
10,-0.18811953298393497,-0.18891408020353373,0.0026760274866175623,-0.176597479746527,-0.5509550654473782
11,-0.1593381931051782,-0.19006520989479844,-0.04858251649467271,-0.24805765277640604,-0.6460435722710554
12,-0.13267953070629482,-0.15134445000663294,-0.06768721971218475,-0.24400274056770255,-0.595713940992815
13,-0.09120811928572443,-0.06927084438563527,-0.02833461257000454,-0.12080529697239845,-0.3096188732137627
14,-0.06543335731886249,-0.0777321805069223,-0.03777771528623995,-0.15937204426717597,-0.34031529737920074
15,-0.04239882069849409,-0.08644936323165896,-0.02614691594638861,-0.2685881700245947,-0.4235832699011363
16,-0.03489351284643634,-0.19196013401824344,-0.020000000000000018,-0.18075331435250006,-0.4276069612171799
17,-0.16490375013805506,-0.11995122588143295,-0.019999999999999997,-0.4230224553915956,-0.7278774314110836
18,0.14577835081912413,-0.005428920460480664,0.1623219445217401,-0.06392874433856077,0.23874263054182276
19,-0.16849188930877756,0.009004422196245681,-0.10585008330660244,-0.1450099367136779,-0.4103474871328122
20,-0.1635297887542829,-0.018866710235830374,-0.10472639111557255,-0.09476612894942783,-0.38188901905511363
21,-0.10300792311831407,0.0,-0.15636881396635394,-0.267807851754554,-0.527184588839222
22,-0.061666607660290335,0.0,-0.1984148796259621,-0.18183927910421907,-0.4419207663904715
23,-0.019999999999999997,-0.007400040917098529,-0.1891073876824165,-0.29362138673334454,-0.5101288153328596
24,-0.020000000000000018,-0.017308128086617226,-0.19975407235428422,-0.22687340881587392,-0.46393560925677535
25,-0.019999999999999997,-0.10036594527342928,-0.4162434328241084,-0.11900817608038512,-0.6556175541779229
26,-0.019999999999999997,-0.054526436514623994,-0.10269741412794103,-0.1814592075987256,-0.35868305824129065
27,0.15627528979605995,-0.051059384137598016,-0.06719228117572795,-0.07379523027489948,-0.0357716057921655
28,-0.14441251647937958,-0.18467998829449367,-0.023990560179809124,-0.09423056942265379,-0.44731363437633614
29,-0.06374904684258305,-0.24754045725094379,-0.02948595069744623,-0.0034572994500017933,-0.3442327542409749
30,-0.04796204050353769,-0.3070366909505111,-0.0471529300932307,-0.056210558916907745,-0.45836222046418723
31,-0.022623572575394064,-0.19717557383544335,-0.04392744390317238,-0.04647152057918721,-0.310198110893197
32,-0.004573979578213763,-0.03638534343731588,-0.03428475323389284,-0.045747786438558265,-0.12099186268798073
33,-0.0294036106194835,-0.1278582142278182,-0.019999999999999997,-0.051838981809798665,-0.22910080665710036
34,-0.028243876767810434,-0.13034190786066746,-0.019999999999999997,-0.13722396064897505,-0.3158097452774529
35,-0.11676953992898738,-0.14945936114013855,-0.020000000000000018,-0.10297556147291664,-0.3892044625420426
36,-0.06153874082165953,0.13929721206410103,0.1497218611906283,0.08461048608047594,0.31209081851354575
37,-0.05089263630568036,-0.07091992064798247,-0.08739342433735585,-0.15742076570844712,-0.36662674699946585
