env_step_num,reward_6,reward_2,reward_5,reward_1,total_agent_reward
0,0.0,0.0,-0.012060123159550143,0.0,-0.012060123159550143
1,0.0,0.0,-0.03481956580490806,0.0,-0.03481956580490806
2,-0.022030854736920437,0.0,-0.07742283389206037,-0.021273690207628544,-0.12072737883660933
3,-0.03281746979175127,0.0,0.0,-0.039468753537501476,-0.07228622332925275
4,-0.023195561594096945,-0.019841416908195235,0.0,-0.1191244242438115,-0.1621614027461037
5,0.0,-0.053917478086299556,0.0,-0.027493504528421867,-0.08141098261472142
6,0.0,-0.06432082619122234,-0.0020530950424726946,-0.08306185138280311,-0.14943577261649815
7,0.0,-0.14905231446497608,-0.01909969707462006,-0.056039080480579304,-0.22419109202017545
8,0.0,-0.020135345436739355,-0.02723640786646863,-0.03093509776564314,-0.07830685106885113
9,-0.09909853301328565,0.0,-0.044033576048910616,-0.022839227185817438,-0.1659713362480137
10,-0.004694799323100582,-0.041095637026475715,-0.056064417104469605,-0.0478322248563636,-0.1496870783104095
11,0.0,-0.13467352985132824,-0.004878274989780049,-0.07065078383102082,-0.2102025886721291
12,-0.03150607514055448,-0.18313593562181885,0.0,-0.19123832240634078,-0.4058803331687141
13,-0.041531819586409266,-0.3122866980459303,0.0,-0.07777563441357715,-0.4315941520459167
14,-0.02151093172002584,-0.19653655706608325,-0.08351128002606506,-0.11045041849098838,-0.4120091873031625
15,0.0,-0.037548442149454964,-0.03942736881335458,-0.03110866288342027,-0.10808447384622982
16,0.0,-0.016902414811575325,-0.10597454072092674,0.024498956516769026,-0.09837799901573305
17,-0.13234598270826972,-0.02584495195899925,-0.02724668211257084,0.0,-0.1854376167798398
18,-0.0597693454334868,-0.01171122821001335,-0.13402123691024853,-0.01732005842123181,-0.22282186897498046
19,-0.011570593027165168,-0.03572357059596104,-0.03191187678574404,-0.009537230564048507,-0.08874327097291876
20,0.0,-0.023319807692896558,-0.04898350905784711,-0.005048856080742557,-0.07735217283148622
21,-0.02166595353365219,-0.05080629780462288,-0.055733321489766195,0.0,-0.12820557282804126
22,-0.02705255113495511,-0.017341526330681527,-0.11930911541342844,-0.027392475283704698,-0.19109566816276977
23,-0.06961917973290793,-0.03702910761494332,-0.12379461159649002,-0.04454030614462679,-0.27498320508896806
24,-0.13226714723443267,-0.2728327295598988,-0.14765710271740687,-0.09240510637965058,-0.6451620858913889
25,-0.14092353339050295,-0.19910679172587653,-0.027815454489085824,-0.1697533245654676,-0.5375991041709329
26,-0.03038462053364803,-0.27691173377453265,-0.11468176028673528,-0.05009556611996072,-0.4720736807148767
27,-0.01575136086926797,-0.32337111414895925,-0.11377564137038905,-0.03996956686186605,-0.4928676832504823
28,0.0,-0.4252870671921919,-0.17842851022284484,-0.017499999999999995,-0.6212155774150366
29,-0.144061066144585,-0.1542825633385968,-0.11549500216072973,0.02488458355492914,-0.38895404808898243
30,-0.24885691582970298,-0.4846505249311358,-0.12660036812834288,-0.05182246708567252,-0.9119302759748542
31,-0.27352622570540563,-0.2770391564484596,-0.06228238293225873,-0.058333385119680274,-0.6711811502058042
