env_step_num,reward_6,reward_2,reward_5,reward_1,total_agent_reward
0,0.0,-0.012480224920902394,0.0,0.0,-0.012480224920902394
1,0.0,-0.043507241961313406,-0.01064683388802223,-0.03463045847415925,-0.0887845343234949
2,0.0,-0.041858775172382554,-0.06798590196901928,-0.04935670166206549,-0.15920137880346732
3,-0.021006315673468647,-0.013653486848110317,-0.08942481318605136,-0.16118222329881007,-0.2852668390064404
4,-0.10153351456683193,-0.011514926013071101,-0.028612134987954115,-0.09540722885726322,-0.23706780442512038
5,-0.21398437893161054,-0.08995971787286451,-0.00837367689283564,-0.08720014746775784,-0.3995179211650685
6,-0.12327724918679799,-0.05419115125085225,-0.023595149683533247,-0.3225458992034,-0.5236094493245834
7,-0.09721934544583755,-0.11953911807912235,-0.1284748108090725,-0.08211298194818502,-0.4273462562822174
8,0.0034705411043483613,-0.16421866701483476,-0.0736112307587173,-0.05568093914212657,-0.2900402958113303
9,-0.053907644589787466,-0.02998570914690942,-0.16437737014557488,-0.06393781020003374,-0.31220853408230553
10,-0.02778751185536386,-0.05062441564840261,-0.08893770371471249,-0.03012033798057178,-0.19746996919905074
11,-0.03492710899817759,-0.11157996534203515,-0.050980017332435734,-0.15589658110208923,-0.3533836727747377
12,-0.024283595589688043,-0.015615086211373606,-0.01050410167477095,-0.12000415554414692,-0.17040693901997953
13,-0.08187530589035794,-0.04055866784314558,-0.1718912576729854,-0.06635622002246086,-0.3606814514289498
14,-0.07559813175913832,-0.045372188621834404,-0.08820724165924285,-0.06925135517837898,-0.27842891721859453
15,-0.06099160301248109,-0.08838191798596796,-0.10850867602594431,-0.1649100571534745,-0.42279225417786787
16,-0.020240973203433,-0.16098813828246444,-0.19206940796792665,-0.13704996639652023,-0.5103484858503443
17,-0.07805024709530017,-0.12180490927132782,-0.3293943432319705,-0.3169122200894115,-0.84616171968801
18,-0.09248640882373066,-0.22209254231970074,-0.081999603582852,-0.18052279205152436,-0.5771013467778077
19,-0.20075467046174256,-0.2492556173146027,-0.3059744996642033,-0.07874283825363249,-0.834727625694181
20,-0.11720448374856923,-0.2278499789244106,-0.12074186805476006,-0.054214431764542784,-0.5200107624922827
21,-0.20005822145089094,-0.04520998073525587,-0.09727757845459314,-0.20049584705193546,-0.5430416276926754
22,-0.10813492982398845,-0.01844524509436452,-0.04657724321968123,-0.12326531894058151,-0.2964227370786157
23,-0.17944532627042029,0.006379895115972169,-0.011513741884147742,-0.2049883268528202,-0.38956749989141604
24,-0.013870911536294947,-0.05620866993427277,-0.020227272764546774,-0.06262028913432993,-0.15292714336944443
25,0.0,-0.06405143938235125,-0.01922574794734828,-0.040700040477288195,-0.12397722780698772
26,-0.02218175338138826,-0.07891593082156026,0.0,0.026346573752646884,-0.07475111045030162
27,-0.02201461466215548,-0.21042406829583227,-0.12552869037741216,-0.002612155980447617,-0.3605795293158475
28,-0.0019185943354386836,-0.14003180006511115,-0.03985073353264976,-0.1885014488887537,-0.3703025768219533
29,-0.09316431412741787,-0.020851387213217103,-0.016846757303690528,-0.3428885286074266,-0.4737509872517521
30,-0.06229706343750896,-0.0912237516399829,0.0,-0.2196353080892889,-0.3731561231667808
31,-0.036040751611088113,-0.11675628894270305,0.0,-0.3235324417349366,-0.4763294822887278
32,0.0,-0.1558738631047985,-0.16859416630997048,-0.2658019849265493,-0.5902700143413182
33,0.0,-0.0288873410522659,-0.09623368194588833,-0.46970079971416245,-0.5948218227123167
34,0.0,-0.1535550555951217,-0.062366474945640786,-0.35552216758895816,-0.5714436981297206
35,-0.08991156884335519,-0.17848626352925265,-0.17812362251394534,-0.2754255815059891,-0.7219470363925422
36,-0.06851410554800265,-0.25060584852525875,-0.20024985385330188,-0.09984620820690739,-0.6192160161334707
37,-0.0548071703584491,-0.06765154725478269,-0.22941968564334242,-0.08578527134188482,-0.437663674598459
38,-0.009877070766117022,-0.007181690428173156,-0.12712574789515835,-0.13842720700279282,-0.28261171609224134
39,-0.022176306972512983,-0.017511407314101248,-0.30278942390927827,-0.04050801531539848,-0.382985153511291
40,-0.015005920570809402,-0.021304897866910297,-0.2928796746862462,0.0035404244423626226,-0.3256500686816033
41,-0.18306841405853624,-0.08760882279730971,-0.42378836623374566,-0.0808899969194389,-0.7753556000090305
42,-0.1604499414907584,-0.04368478640471587,-0.14817141109436954,-0.3138981550582959,-0.6662042940481396
43,-0.25394232209177053,-0.038063395276898525,-0.13392263506054347,-0.10910259524828163,-0.5350309476774942
44,-0.05655522364850921,-0.1263716720778097,-0.06871590020858745,-0.0627315451994301,-0.31437434113433643
45,-0.12302786015633992,-0.04792771542506376,-0.0645963555013295,-0.1878497641425474,-0.4234016952252806
46,-0.041973581767408064,-0.18184911194600728,-0.14721807127901954,-0.2581869575611445,-0.6292277225535794
47,-0.03983977393107485,-0.15682474319475415,-0.11641424942897775,-0.21387172459203188,-0.5269504911468387
48,-0.13342739843516885,-0.20426207492419238,-0.03820413281519975,-0.2891041636102675,-0.6649977697848284
49,0.019399239322008356,-0.3077070235082101,-0.19122642343489085,-0.21829196358621908,-0.6978261712073116
50,-0.09664920713969731,-0.06628710490128376,-0.0823015245540917,-0.06913839069186536,-0.31437622728693815
51,-0.16118339681885283,-0.07775695465582119,-0.06985312123596672,-0.061036582802457495,-0.3698300555130982
52,-0.23183607936130765,-0.04347862819733331,-0.08216045464045969,-0.10458541715065081,-0.4620605793497514
53,-0.09287306901319774,-0.14328798716950714,-0.030684324889667224,-0.07515613078946899,-0.3420015118618411
54,-0.10217839152916573,-0.04904083653265738,-0.12159583644731899,-0.22190142660235979,-0.4947164911115019
55,-0.0695568682399278,-0.12116041341304377,-0.04246296882629395,-0.042150089370506474,-0.275330339849772
56,-0.16123417801715123,-0.23900228471049476,-0.02383870197669607,-0.005876535198745585,-0.4299516999030877
57,-0.09327077413026541,-0.2729533472460434,-0.09080844456828198,-0.08578597877732447,-0.5428185447219153
58,-0.20137950001715588,-0.018386519707503983,-0.15986793676419622,-0.09932407622652441,-0.4789580327153805
59,-0.17992446055309153,-0.05973322557727809,-0.10527885931347061,-0.17755859406143884,-0.522495139505279
60,-0.030031696279659962,-0.08375714316964152,-0.1256721551683876,-0.23875123403800289,-0.4782122286556919
61,-0.03207229995849573,-0.04010105186374857,-0.1391306179304383,-0.40211321396124067,-0.6134171837139233
62,-0.04557587328320371,-0.0773529491501877,-0.13920128123192432,-0.2511771220909021,-0.5133072257562179
63,-0.1918013362142084,-0.17278940878837676,-0.09167381362709913,-0.10434647722048734,-0.5606110358501717
64,-0.17623626568143735,-0.2483386572996889,-0.017515560996127704,-0.3272120355503628,-0.7693025195276169
65,-0.07786313472141174,-0.18158737346545858,-0.15202416346874997,-0.29835277253277714,-0.7098274441883974
66,-0.02576034061246002,-0.029879814532556895,-0.14589606906135472,-0.20758758022144785,-0.4091238044278195
67,-0.09265779118742307,-0.009594636919908235,-0.34842949726517874,-0.16985914779069466,-0.6205410731632047
68,-0.09218283007234593,-0.13020232291868808,-0.10378423745041766,-0.1287878090761661,-0.45495719951761776
69,-0.03130516465217811,-0.1606758986140339,-0.2026038060628539,-0.14656846494156422,-0.5411533342706301
70,-0.12230173409318958,-0.1142910915183796,-0.0419506547594254,-0.05907256882224806,-0.3376160491932426
71,-0.06755651762857022,-0.20334393216134847,-0.06416266132867895,-0.03735058206257469,-0.37241369318117234
72,-0.08172185916863034,-0.20506207400624804,-0.17681010077134546,-0.03971573730935763,-0.5033097712555815
73,-0.03049971389304844,-0.14223550824085285,-0.13439790242671967,-0.210255817752515,-0.5173889423131359
74,-0.1265500492633555,-0.03855522153653937,-0.06331329819660905,-0.2709939967855552,-0.4994125657820591
75,-0.1476144074864238,-0.14723303959982428,-0.017502046596090493,-0.14364453898388047,-0.4559940326662191
76,-0.03932373227209487,-0.08291111324996357,0.022062281049788017,-0.07798308685734727,-0.1781556513296177
77,-0.0819391190887908,-0.024370250105857867,-0.1266135560000606,-0.05102012420096438,-0.28394304939567366
78,-0.008962499350775045,0.0,-0.2319334447397271,-0.020131898074678353,-0.2610278421651805
79,-0.01203592965751886,-0.033536940731108175,-0.12304987828130376,-0.09,-0.2586227486699308
80,0.0,-0.1066449340012597,-0.14171632724251126,-0.021693407523212936,-0.27005466876698386
81,0.0,-0.27190406696129765,-0.15112657465185328,-0.04160035038157368,-0.46463099199472463
82,-0.09844641277566549,-0.059302520784328835,-0.044582394802034624,-0.047236530618742056,-0.249567858980771
83,-0.11909230862225707,-0.04563893589826456,-0.05170120537294176,-0.015472060360051748,-0.23190451025351513
84,-0.033473214574561864,0.009845313376792446,-0.13704820017450658,0.0,-0.160676101372276
85,-0.18592966351561085,0.01724530094838701,-0.06790206509986708,-0.018453894746955486,-0.2550403224140464
86,-0.22108448743391584,0.0,-0.018534377294359725,-0.110715500733122,-0.35033436546139757
87,-0.17029616867801617,-0.023349387246416848,-0.02732399045955388,-0.11373928616470251,-0.33470883254868944
88,-0.046428255166238615,-0.028856511768859186,-0.023069807228360377,-0.07404399215124022,-0.1723985663146984
89,-0.060824395701289176,-0.12112826377510849,-0.06414500842294751,-0.03541375216241354,-0.2815114200617587
90,-0.02652042845590039,-0.053606361686416366,-0.08238133576776592,-0.09040936774054235,-0.25291749365062505
91,-0.059684755324378815,-0.11915397978884713,-0.06364437234442594,-0.07040420113789196,-0.31288730859554387
92,-0.03192331178602762,-0.22331784410862862,-0.012691507396753891,-0.18818693579356835,-0.45611959908497846
93,-0.07728168802318704,-0.049815276271800026,-0.032591362589038865,-0.05666557335427357,-0.2163539002382995
94,-0.1227326103568612,-0.01870648398939168,-0.09067651598892024,-0.10137369608892413,-0.33348930642409724
95,-0.23123578886195348,-0.1652239140699867,-0.14876823600749495,-0.02313081454206255,-0.5683587534814978
96,-0.16131386629692043,-0.03224518650788593,-0.19467857260466637,-0.016668534594122306,-0.40490616000359503
97,-0.05463795222608971,-0.13511751737101702,-0.05822127397703588,-0.02847249346971509,-0.2764492370438577
98,-0.04024283981309708,-0.09148562562435715,-0.024195569891987376,-0.03703150324244049,-0.19295553857188208
99,-0.03291641832212914,-0.0316351229307773,-0.050859410244958214,-0.0012655014644842666,-0.11667645296234892
100,-0.017499999999999995,0.027999999999999997,-0.20020831052219584,0.0,-0.18970831052219583
101,0.006271404761727531,0.0,-0.1462726708120368,-0.05791862190080876,-0.19791988795111803
102,-0.0377549784434959,0.0,-0.03510546208904493,-0.059829829403891074,-0.1326902699364319
103,-0.014525815579807375,0.0,-0.012481281418340907,-0.09355978679098853,-0.12056688378913681
104,-0.1366154647787612,0.0,-0.021759938701573545,-0.08632632583812204,-0.2447017293184568
105,-0.05708206739726204,-0.0832140205490892,-0.22285353139494052,-0.03375516419038791,-0.3969047835316797
106,-0.00710645189974457,-0.036651006671139595,-0.05583251706335471,-0.1502502507854869,-0.24984022641972578
107,0.0,-0.08068353159891627,-0.11906885828984312,-0.14205380067319173,-0.3418061905619511
108,-0.11916678394510791,-0.061278374505783356,-0.0750439287143133,-0.09436830378216968,-0.3498573909473742
109,-0.0859533260771245,-0.02279506366092722,-0.03536170155974107,-0.055078800076163,-0.1991888913739558
110,-0.0789428686524882,-0.04657874103751966,-0.08344834162928363,-0.04847849242598748,-0.257448443745279
111,-0.2942450838578925,-0.0330630891690962,-0.027582837537163857,-0.09202842259593313,-0.44691943316008564
112,-0.05315143902082962,-0.003306528810178868,-0.04112435253197326,-0.17307429357379936,-0.2706566139367811
113,-0.022255912467782822,-0.0868318377776891,-0.02572132304962725,-0.1761787640882243,-0.3109878373833235
114,-0.016661253403639425,-0.10101556288334546,-0.004754665411543097,-0.18778171264968666,-0.31021319434821465
