env_step_num,reward_1,reward_2,reward_6,reward_5,total_agent_reward
0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0
3,0.0,-0.04,0.0,0.0,-0.04
4,0.0,0.03,0.0,0.0,0.03
5,0.0,0.01,0.0,-0.05,-0.04
6,-0.07,0.0,0.0,-0.03,-0.1
7,-0.009999999999999995,0.0,-0.01,0.08,0.060000000000000005
8,0.009999999999999995,0.0,-0.03,0.0,-0.020000000000000004
9,0.060000000000000005,0.0,0.019999999999999997,-0.02,0.06
10,-0.09999999999999999,0.0,-1.734723475976807e-18,0.02,-0.07999999999999999
11,0.03,-0.07,-0.030000000000000002,0.0,-0.07
12,0.08,0.020000000000000004,0.05,0.0,0.15000000000000002
13,-0.01,0.05,-0.02,0.0,0.02
14,-0.09000000000000001,0.0,0.02,0.0,-0.07
15,0.020000000000000004,0.0,-0.02,0.0,3.469446951953614e-18
16,0.020000000000000004,0.0,-0.03,0.0,-0.009999999999999995
17,0.06,0.0,0.03,-0.05,0.039999999999999994
18,-0.05,0.0,0.009999999999999998,0.05,0.009999999999999995
19,0.010000000000000002,-0.03,0.01,0.0,-0.009999999999999997
20,-3.469446951953614e-18,0.019999999999999997,0.0,0.0,0.019999999999999993
21,0.04,0.01,0.0,0.0,0.05
22,-0.04,0.0,0.0,0.0,-0.04
23,0.04,0.0,-0.02,0.0,0.02
24,-0.03,0.0,-0.03,0.0,-0.06
25,-0.010000000000000002,0.0,0.05,-0.04,0.0
26,0.04,-0.02,0.0,0.03,0.05
27,0.0,-0.05,0.0,0.01,-0.04
28,0.0,0.04000000000000001,-0.02,0.0,0.020000000000000007
29,0.0,0.03,0.01,-0.03,0.010000000000000002
30,0.0,0.0,-0.03,0.009999999999999995,-0.020000000000000004
31,0.0,0.0,0.04,0.02,0.06
32,0.0,0.0,-0.01,0.0,-0.01
33,0.0,0.0,0.01,0.0,0.01
34,0.0,0.0,-0.03,0.0,-0.03
35,0.0,0.0,0.009999999999999997,0.0,0.009999999999999997
36,-0.04,0.0,0.02,0.0,-0.02
37,0.04,0.0,0.0,0.0,0.04
38,-0.06,0.0,0.0,0.0,-0.06
39,-0.010000000000000009,-0.07,0.0,0.0,-0.08000000000000002
40,0.060000000000000005,0.020000000000000004,0.0,0.0,0.08000000000000002
