env_step_num,reward_6,reward_2,reward_5,reward_1,total_agent_reward
0,0.0,-0.005800882689422001,0.0,-0.028618769857101132,-0.034419652546523134
1,0.0,-0.037754465280100666,0.0,-0.07158439677581191,-0.10933886205591258
2,-0.00565205515595153,-0.05242042421526275,-0.02489712354773655,-0.04675613965885711,-0.12972574257780795
3,-0.013949297617189611,-0.02498913426510988,-0.0889587979513764,-0.1420287556818735,-0.2699259855155494
4,-0.04084300076961519,-0.028685309869470058,-0.15789235371790483,-0.06088864362105845,-0.28830930797804855
5,-0.024222266119904835,0.0,-0.3402164096195014,-0.2875501463056658,-0.651988822045072
6,-0.030505351544125023,-0.009985743964556608,-0.07313086792588457,-0.11783957720203038,-0.23146154063659657
7,-0.12294141341349868,-0.02329430442862213,-0.08901556297866707,-0.2688813846010731,-0.504132665421861
8,-0.02233181436941602,-0.15753147123088923,-0.20401491220623905,-0.4255862424724694,-0.8094644402790137
9,-0.06863514432322419,-0.08388844470330588,0.023856589157092038,-0.2248148012819068,-0.35348180115134487
10,-0.20270879239899356,-0.4068901220454566,-0.009869095203466703,-0.33077866242256554,-0.9502466720704823
11,-0.1487710078766791,-0.26208717132245146,-0.02816200156020928,-0.25407802532699597,-0.6930982060863358
12,-0.07463646800367357,-0.35498533225631235,-0.044219152716221316,-0.24864841890671913,-0.7224893718829264
13,-0.0473384770071134,-0.38625501865638634,-0.03515429028938529,-0.10845408516032184,-0.5772018711132069
14,-0.028910617341985977,-0.18374534039090373,-0.036429254696937294,-0.21779537174310176,-0.46688058417292877
15,-0.050343750761123345,-0.20518808639009709,-0.039229580168146615,-0.19405993917286637,-0.48882135649223335
16,-0.044251045512035486,-0.10756877339687233,-0.14638883510801345,-0.2495999059670062,-0.5478085599839275
17,-0.1273462263518052,-0.10814563412404611,-0.03687988773769008,-0.40838770109016376,-0.6807594493037051
18,0.1352482277488205,-0.00894410323101412,-0.16463408105807167,-0.04849358800981041,-0.08682354455007571
19,-0.1974400114351319,-0.0683308152546129,-0.3555330625296835,-0.21254049586905083,-0.8338443850884791
20,-0.13337320581704915,-0.14884793787386255,-0.20607368136535753,-0.289377166376287,-0.7776719914325563
21,-0.11384807721466061,-0.033547789378790153,-0.20111467271335892,-0.263097413475636,-0.6116079527824456
22,-0.1891255500955446,-0.0187169840610586,-0.2238366132838777,-0.20731560664120896,-0.6389947540816898
23,-0.10835118900600184,-0.02016716666915455,-0.1671064331853199,-0.34916358506014644,-0.6447883739206227
24,-0.04788291360673264,-0.030350187477888577,-0.2630715660566786,-0.2614045156699236,-0.6027091828112234
25,-0.04174854920567134,-0.20875751614843752,-0.4213598228894697,-0.17211616749192066,-0.8439820557354993
26,-0.13243409644259738,-0.13867637274117262,-0.48753402904493753,-0.26059796900489063,-1.0192424672335982
27,0.1244476329128633,-0.21776788060911795,0.08107484238633987,0.15400703323247344,0.14176162792255867
28,-0.18410285353201286,-0.2658717906177959,-0.20259268107243206,-0.15242254052431814,-0.804989865746559
29,-0.15316998499023815,-0.32083976264402453,-0.1858469760850276,-0.11043418740989916,-0.7702909111291895
30,-0.13387511392576404,-0.25549567578610766,-0.07880705829337234,-0.2649065370529498,-0.7330843850581938
31,-0.11279708721361643,-0.33635884201373856,-0.06532498299889267,-0.13020558716214434,-0.6446864993883921
32,-0.07109804605874231,-0.18122793891472816,-0.06000000000000001,-0.16370917829359022,-0.4760351632670607
33,-0.031550713082076985,-0.12703718500916253,-0.05999999999999996,-0.3884885400504258,-0.6070764381416653
34,-0.019999999999999997,-0.12898581854440272,-0.06000000000000005,-0.45603183528307706,-0.6650176538274798
35,-0.019999999999999997,-0.21886171432123663,-0.05999999999999996,-0.1841126102885715,-0.4829743246098081
36,0.1419261496909894,0.2113100159224468,0.20846964662305567,-0.026617053980210886,0.535088758256281
37,-0.12974217678012195,0.08233922852992388,-0.027096467737157084,-0.27724682463765593,-0.3517462406250111
38,-0.11359424658846018,-0.00017375228960591314,-0.3974469381590904,-0.3087174580992785,-0.819932395136435
39,-0.1325660500763406,-0.04579178370721637,-0.18019360319799274,-0.30640063736686374,-0.6649520743484134
40,-0.1490140684527561,-0.0312255491851829,-0.3246800725881133,-0.46759289404820986,-0.9725125842742621
41,-0.06167502456157779,-0.019999999999999997,-0.1918335877394583,-0.24999112969141848,-0.5234997419924545
42,-0.09660360418111534,-0.022135880247922617,-0.1733271302894107,-0.19356409113184653,-0.48563070585029516
43,-0.050873696755909345,-0.08264327613902298,-0.19682823531014298,-0.39463955087399516,-0.7249847590790705
44,-0.020003278470203993,-0.11488566910046752,-0.1028762518789528,-0.29118068834593086,-0.5289458877955552
45,-0.05839248713175767,-0.10693045875843929,0.10523052764854599,0.007767589570080918,-0.05232482867157007
46,-0.1272666792953418,-0.27265369136528683,0.011303054585339395,-0.14808415976605954,-0.5367014758413489
47,-0.1240855528211086,-0.381769745578196,-0.0035707263981457817,-0.19168442245942885,-0.7011104472568792
48,-0.0751409153411143,-0.227409493266627,-0.04344726860313674,-0.008250791647553496,-0.35424846885843153
49,-0.07510404688330122,-0.3416601602792355,-0.030203325483715168,-0.09506638982823094,-0.5420339224744828
50,-0.05709213633066975,-0.17646029912872616,-0.054061993411975005,-0.27546029826396884,-0.5630747271353398
51,-0.11203173935574164,-0.10368022577422197,-0.04766846251040915,-0.6907681208815692,-0.954148548521942
52,-0.14814428672821733,-0.14245554590295068,-0.11766482615434408,-0.7552174667646417,-1.163482125550154
53,-0.11322328663892672,-0.3303628218189404,-0.04693860404743574,-0.4322712038051848,-0.9227959163104876
54,0.10744953100166271,0.12844459649013526,-0.1613474818811462,-0.24574214249481396,-0.1711954968841622
55,-0.1887652108886801,0.01476700487905231,-0.2811079522693294,-0.651596248110851,-1.1067024063898083
56,-0.17311415525213752,0.048699734800029565,-0.3122657869766184,-0.7251032054118953,-1.1617834128406217
57,-0.20807737323029013,-0.0389456335583236,-0.4256163881590298,-0.6406397923810807,-1.3132791873287242
58,-0.10088630957837551,-0.042698983074398726,-0.43795821260019885,-0.3244965166398523,-0.9060400218928253
59,-0.06368507086276078,-0.0507582011721097,-0.5191192211190868,-0.3071330290072636,-0.9406955221612209
60,-0.053580073339218035,-0.09999764498100011,-0.5535635583193684,-0.22409920281382828,-0.9312404794534148
61,-0.1755009549595546,-0.23255832896352466,-0.5167938626599147,-0.31484747296420545,-1.2397006195471993
62,-0.06000456131105201,-0.23123038200977072,-0.36422888721493896,-0.23325185591485076,-0.8887156864506124
63,0.28682343003605215,-0.00809768907565206,-0.02442927516745759,0.02965161670330027,0.2839480824962428
64,-0.181032163948603,-0.3141627055366908,-0.229167980089889,-0.41503799159299026,-1.139400841168173
65,-0.15012738475517962,-0.3792938394516758,-0.0814139353102173,-0.2497013485000207,-0.8605365080170935
66,-0.21523572026309684,-0.2991623102512203,-0.09871322339121252,-0.23932467278514324,-0.8524359266906729
67,-0.09346423566713627,-0.4055821380821122,-0.08420756146381607,-0.18012015203377768,-0.7633740872468422
68,-0.07498604474037532,-0.449839963700304,-0.07999999999999999,-0.08000000000000003,-0.6848260084406793
69,-0.022390226673102,-0.4514736092287538,-0.08000000000000007,-0.11271453570900486,-0.6665783716108606
70,-0.019999999999999997,-0.3923523553401643,-0.07999999999999999,-0.22823174504289093,-0.7205841003830552
71,-0.020000000000000018,-0.18733625388709496,-0.10973956646001895,-0.5201690947363501,-0.837244915083464
72,0.1781100837509148,0.13789171683130402,0.2275356515824413,0.13536088666059456,0.6788983388252546
73,-0.15488868468327976,-0.044656669783465344,-0.08257057520882193,-0.05261528952994572,-0.33473121920551274
74,-0.1577327584661846,0.022327804861845844,-0.29318710914422325,-0.10125865078682547,-0.5298507135353875
75,-0.24879127012433663,-0.06124694256903606,-0.34038764081109063,-0.07223414593609051,-0.7226599994405538
76,-0.11158929001134885,-0.05191482097445985,-0.23253697582434998,-0.18197130661424793,-0.5780123934244066
77,-0.03478276350192152,-0.05710422306554391,-0.20261122188027914,-0.0791115302523501,-0.3736097387000946
78,-0.00542917092866265,-0.040000000000000036,-0.2606139236904786,-0.19694079129040995,-0.5029838859095512
79,-0.021517191226826958,-0.06817994127608834,-0.19883556254158966,-0.08189917462696492,-0.3704318696714699
80,-0.12894105538765988,-0.057937547405017525,-0.33484155814117855,-0.20341686545526422,-0.7251370263891201
81,-0.053602493489678174,0.22781371732366973,-0.015506715650810368,0.1545195480468019,0.3132240562299831
82,-0.16772760228008513,-0.25630523988082987,-0.3012530780935444,-0.017056680735433438,-0.7423426009898928
83,-0.14821662398211344,-0.20892947258764158,-0.2292394389223618,-0.18985439313592314,-0.7762399286280399
84,-0.20221021267394865,-0.23580822540561636,-0.11264517467972734,-0.17788135990653692,-0.7285449726658293
85,-0.36025521974452207,-0.10940052469727243,-0.045503341371769,-0.18936770641694897,-0.7045267922305125
86,-0.16083499276009192,-0.21329744922638627,-0.05357009940105493,-0.31136651252337777,-0.7390690539109109
87,-0.250961000421129,-0.35787452765089023,-0.04258053627126592,-0.12751227574643004,-0.7789283400897151
88,-0.1515554448284289,-0.31067610795851397,-0.17096486838021055,-0.17395959079558526,-0.8071560119627386
89,-0.18248431766912343,-0.24362963938145,-0.040000000000000015,-0.3534559491311058,-0.8195699061816792
90,0.10312563658429746,0.058377824357630614,0.12314800371881576,0.07912000477432837,0.3637714694350722
91,-0.16714970414507327,-0.15703252858610672,-0.1843155582194539,-0.12357786420062103,-0.6320756551512549
92,-0.24530848653026602,-0.03728695606661497,-0.20214514835259717,-0.06355139623131997,-0.5482919871807981
93,-0.2652713974412262,-0.039999999999999994,-0.27897663592817856,-0.08417770558567414,-0.6684257389550788
94,-0.21915273187034545,-0.039999999999999994,-0.09006564048493358,-0.06852416640569706,-0.4177425387609761
95,-0.08546896032699128,-0.040000000000000036,-0.15814351027100876,-0.04000115459942886,-0.323613625197429
96,-0.05999999999999996,-0.039999999999999994,-0.20425775000448113,-0.0796353456755827,-0.3838930956800638
97,-0.06000000000000005,-0.039999999999999994,-0.5689015841541764,-0.15249378234555402,-0.8213953664997304
98,-0.05999999999999996,-0.0822483441082295,-0.31040324089716775,-0.5219858935646082,-0.9746374785700054
99,0.27876863848207734,0.2251744190872762,0.10649033730394689,-0.12048847945318616,0.4899449154201142
100,0.0727524223382923,-0.34421595840304753,-0.36810890295229004,-0.17334140113148935,-0.8129138401485346
101,-0.1027794065347839,-0.24254650463052027,-0.2750837028320232,-0.3611277563690194,-0.9815373703663468
102,-0.1850130917704599,-0.30157787143892084,-0.12034626298488975,-0.2147806602337466,-0.821717886428017
103,-0.24142579553377058,-0.14841110039226657,-0.039999999999999994,-0.14956710083945987,-0.579403996765497
104,-0.08260669586464815,-0.27312777479788497,-0.039999999999999994,-0.14000000000000004,-0.5357344706625331
105,-0.03608884204697686,-0.28342008845617433,-0.04149236673070116,-0.16121140403952444,-0.5222127012733768
106,0.0,-0.3415262716709625,-0.08815584470471373,-0.17555542541784233,-0.6052375417935185
107,0.0,-0.2907106057295803,-0.15418969720552,-0.3768001659865917,-0.821700468921692
