env_step_num,reward_6,reward_2,reward_5,reward_1,total_agent_reward
0,0.0,-0.012480224920902394,0.0,0.0,-0.012480224920902394
1,0.0,-0.043507241961313406,-0.01064683388802223,-0.03463045847415925,-0.0887845343234949
2,0.0,-0.041858775172382554,-0.06798590196901928,-0.04935670166206549,-0.15920137880346732
3,-0.011579412100603825,-0.013653486848110317,-0.25175989962098444,-0.16218222329881007,-0.43917502186850865
4,-0.026537300722906353,-0.011514926013071101,-0.2513488006254466,-0.127364540423251,-0.4167655677846751
5,-0.034564586854539794,-0.01969485712167806,-0.07285598265625304,-0.1800597606397071,-0.30717518727217796
6,-0.04616827579257219,-0.014195851837517691,-0.09199547578188809,-0.22217714724054813,-0.3745367506525261
7,-0.0998454845945845,-0.08555738738470542,-0.11090285889915819,-0.16849904488163764,-0.4648047757600858
8,-0.020002051445162837,-0.05134002748973346,-0.36853951199182045,-0.27922142444911113,-0.7191030153758279
9,-0.035186360970139496,-0.07687355540503853,-0.0739190244254507,-0.17198967591803407,-0.35796861671866276
10,-0.11308440294533216,-0.26622188153477255,-0.025888545620845405,-0.1769835793966749,-0.582178409497625
11,-0.14954367597902327,-0.22754860712598302,-0.06316071884380654,-0.12970573877298675,-0.5699587407217996
12,-0.087514098684331,-0.17812549878071793,-0.07413047666611633,-0.24046767478629869,-0.5802377489174639
13,-0.03745698676353475,-0.09203905992899541,-0.06914177406695668,-0.3143772542877844,-0.5130150750472713
14,-0.05955758741068659,-0.093945525293827,-0.046168654642300674,-0.3169309082677296,-0.5166026756145439
15,-0.1637560428273106,-0.15608393860220438,-0.08820084130557423,-0.29188322602645195,-0.6999240487615412
16,-0.20083931716306824,-0.40902572192850417,-0.18748733487830488,-0.47708945585226176,-1.2744418298221392
17,-0.060756107324929656,-0.40102302171360904,-0.3857472839217242,-0.5511947435703821,-1.398721156530645
18,0.12432710497500374,0.03343968922999596,0.1981501549507927,-0.22282404468911185,0.13309290446668057
19,-0.1462807267891164,-0.24340818989718413,-0.33024851470046457,-0.16077504092715864,-0.8807124723139238
20,-0.23496009245973187,-0.21880859047438486,-0.2627293675381199,-0.30906921877644505,-1.0255672692486817
21,-0.2837115725949183,-0.10810864732841151,-0.20338474927603511,-0.3753855249560262,-0.9705904941553911
22,-0.2671594522252865,-0.019999999999999997,-0.20527878980676467,-0.45536684650162707,-0.9478050885336782
23,-0.12720845002824321,-0.019999999999999997,-0.31904190267616295,-0.36351574494051936,-0.8297660976449255
24,-0.039999999999999994,-0.020000000000000018,-0.392694108635566,-0.28130275310584507,-0.733996861741411
25,-0.040000000000000036,-0.039307855788618326,-0.6872640561814339,-0.14845155308873095,-0.9150234650587832
26,-0.039999999999999994,-0.060307745090918644,-0.24011970029925075,-0.14001714959420736,-0.48044459498437675
27,0.3357831740480662,-0.03378081321070725,0.13377416783353852,0.13737332726402174,0.5731498559349192
28,-0.12906328917052878,-0.277779896494121,0.09163865127716551,-0.44059813062436787,-0.7558026650118521
29,-0.18859704851141337,-0.2008613458866173,-0.06400000000000002,-0.3997439978647913,-0.853202392262822
30,-0.08981705930785239,-0.3366314043221058,-0.1,-0.3531908105693279,-0.8796392741992861
31,-0.013226662110537291,-0.336379137243815,-0.1,-0.2335571977420878,-0.6831629970964401
32,0.0,-0.3143844302221999,-0.1,-0.20395447864688093,-0.6183389088690809
33,0.0,-0.28597371335488647,-0.10981578945415095,-0.3546625008460438,-0.7504520036550812
34,0.0,-0.34989874093641427,-0.12387693192926244,-0.5258470470286395,-0.9996227198943162
35,0.0,-0.3669186506450872,-0.26168144013153455,-0.2747823084882357,-0.9033823992648575
36,-0.03807383244950325,0.09459774147706859,0.1518029374915939,-0.030505221240769285,0.17782162527838996
37,-0.15112091167791253,-0.14010569054476446,0.18557747052856172,-0.2284697154329275,-0.33411884712704276
38,-0.15156469366294986,-0.07423142889956946,-0.20034096798235498,-0.17163330904869845,-0.5977703995935728
39,-0.12361168167550493,-0.08680113075510601,-0.3718923688826874,-0.09278178304500302,-0.6750869643583014
40,-0.03850401488317888,-0.09004205476399513,-0.37727360816716915,-0.1147548543478373,-0.6205745321621804
41,-0.011412319313036275,-0.06000000000000001,-0.4226864879206293,-0.17241420697698961,-0.6665130142106552
42,-0.0163989150230773,-0.05999999999999996,-0.17670922674382958,-0.2810567204927237,-0.5341648622596304
43,-0.14314740497993256,-0.09114256110601131,-0.16215612300389604,-0.26494093212954994,-0.6613870212193899
44,-0.02093043529267847,-0.17892620133613352,-0.40037424348222805,-0.3736319271142099,-0.97386280722525
45,-0.06512222598586231,0.20313862984162284,0.042858445400088194,-0.0019859312357710657,0.17888891802007767
46,-0.2034531375286728,-0.121057398496587,-0.2248445805160566,-0.4477965642189928,-0.9971516807603091
47,-0.15308450896427228,-0.1799070167189754,-0.03448382708258177,-0.475127665155222,-0.8426030179210514
48,-0.1713835019866467,-0.2315841342598663,-0.12261666329146896,-0.38242058051789807,-0.90800488005588
49,-0.15499772426924752,-0.5742678627690212,-0.08019241761873064,-0.19818302450300657,-1.007641029160006
50,-0.10039651349969088,-0.3244921227267384,-0.039999999999999994,-0.399527830944975,-0.8644164671714043
51,-0.10088477026125542,-0.445915272933828,-0.040000000000000036,-0.18764299318357597,-0.7744430363786594
52,-0.26289027734149384,-0.454273531138268,-0.05856739407707937,-0.3236438315215545,-1.0993750340783957
53,-0.06546179897722008,-0.18179154889054203,-0.055910347083592896,-0.3404322408427781,-0.6435959357941331
54,0.11663478852536352,0.07857045441557639,0.10461677809726498,-0.021444222438526506,0.27837779859967837
55,-0.21444864800235292,-0.20004671236334826,-0.30181893018525224,-0.24201193590395248,-0.958326226454906
56,-0.18204065838925956,-0.13199506251889367,-0.3734617447819672,-0.06234449794164983,-0.7498419636317704
57,-0.16274283020126978,-0.09996919999434614,-0.3038661419498951,-0.0723359805229693,-0.6389141526684803
58,-0.1437837722241576,-0.039999999999999994,-0.37173655465983113,-0.2035523175035357,-0.7590726443875244
59,-0.12326851284715798,-0.07412634542700834,-0.17283394792499626,-0.26642840473371215,-0.6366572109328748
60,-0.039999999999999994,-0.11663506270286084,-0.21237348702410497,-0.2990162636384336,-0.6680248133653994
61,-0.040000000000000036,-0.18951232780485472,-0.4831271909510175,-0.5813866682347903,-1.2940261869906626
62,-0.039999999999999994,-0.16817493626345414,-0.35114683248595135,-0.3095314305733412,-0.8688531993227466
63,0.33012852962233596,0.25586132392578603,0.021537337199124276,-0.2032665191492552,0.4042606715979912
64,-0.19873602604833962,-0.4040363498996394,0.0022734398383777617,-0.47115060515572227,-1.0716495412653235
65,-0.1411333435884301,-0.3443424144461524,-0.12684159524221186,-0.5769107769348464,-1.1892281302116408
66,-0.09846931063003164,-0.33511167484499144,-0.111320371716197,-0.4353315084039157,-0.9802328655951358
67,-0.06782623944999618,-0.3761385846996565,-0.06873518516798503,-0.1703669303390063,-0.683066939656644
68,-0.03931758974865078,-0.2049075141959539,-0.0762413776048925,-0.3041720617032773,-0.6246385432527746
69,-0.035493043424250977,-0.1688611636696376,-0.10048993913549922,-0.28052830809205387,-0.5853724543214417
70,-0.113713586358921,-0.2726525262665378,-0.23594135568855384,-0.32339020822090103,-0.9456976765349137
71,-0.02063417772370284,-0.3943670689739821,-0.11879702314258397,-0.3409287686973289,-0.8747270385375978
72,-0.05671931646508166,0.12265303666473061,0.09261837498047724,0.09226298565291216,0.2508150808330384
73,-0.1850687344408337,-0.11075912788112305,-0.15834714743411227,-0.336939097036961,-0.7911141067930301
74,-0.2172621506645387,-0.09037779251924548,-0.18041642469498542,-0.21005448631061202,-0.6981108541893817
75,-0.1834081074598744,-0.03774294425779872,-0.21495782988639967,-0.19431825001384648,-0.6304271316179193
76,-0.08661401988793414,-0.019999999999999997,-0.15958679758224187,-0.12907667107783374,-0.3952774885480097
77,-0.02094712161552163,-0.019999999999999997,-0.21144328821725045,-0.14525861416392685,-0.3976490239966989
78,-0.019999999999999997,-0.019999999999999997,-0.23838433122848418,-0.21486563106723275,-0.49324996229571694
79,-0.020000000000000018,-0.060200808231951675,-0.25006806933004333,-0.12240559169335931,-0.4526744692553543
80,-0.019999999999999997,-0.05993709677721845,-0.26729106322002727,-0.1329488739620506,-0.48017703395929634
81,0.16620266303885728,-0.10087016780022606,0.05929734883702884,0.07843612942165824,0.2030659734973183
82,-0.16813653733748513,-0.19065877917687532,-0.011812523971771065,-0.015359966265402494,-0.385967806751534
83,-0.18591124173985055,-0.20707214059292942,-0.05732225567186701,-0.15850781402572672,-0.6088134520303736
84,-0.07521037693480342,-0.23244939913003626,-0.034208358240325316,-0.044286465450813675,-0.38615459975597866
85,-0.10739429598345403,-0.12555861489099393,-0.019999999999999997,-0.06404485223249953,-0.3169977631069475
86,-0.0396337708267199,-0.04434374998263141,-0.04458999001933262,-0.19418438789242726,-0.3227518987211112
87,0.0,-0.06944942239928059,-0.06639310198112092,-0.16301724024536973,-0.29885976462577124
88,0.0,-0.10281677458372386,-0.2552433523001044,-0.32791601420956423,-0.6859761410933924
89,0.0,-0.1298732684803441,-0.0818862032768738,-0.130017163631742,-0.34177663538895997
90,-0.04284344561700709,0.1784080071733608,0.10467472114103932,-0.058640049194560284,0.18159923350283275
91,-0.1706899500364373,-0.07635389457445184,-0.17625842164846287,-0.17731645341981356,-0.6006187196791655
92,-0.04123189418157562,-0.05301705451283181,-0.27068893070174826,-0.1996915451860715,-0.5646294245822272
93,-0.09941701794578539,-0.02927419470669701,-0.21094905697993882,-0.0815641668896797,-0.42120443652210093
94,-0.1323651429692924,-0.016134858798235677,-0.2599269405985006,-0.18378338775267536,-0.5922103301187039
95,-0.11025622526502732,-0.014116038975305861,-0.36567892302762683,-0.08602697208950183,-0.5760781593574619
96,-0.012953532273648297,-0.016722498159389955,-0.1288209400506572,-0.14716891567123036,-0.3056658861549258
97,0.0,-0.07352590331847941,-0.25378584755012423,-0.13372705769318852,-0.46103880856179213
98,0.0,-0.07141342707426808,-0.14588035415106054,-0.16012338839085496,-0.37741716961618355
99,-0.04076757580251432,-0.0555344940320152,0.08398468349019116,-0.0834026727105569,-0.09572005905489527
100,-0.17739234780242738,-0.20809125665915412,-0.24169576939717252,0.007226308252558504,-0.6199530656061955
101,-0.12189560654231085,-0.06420446730605253,-0.06021417193301272,-0.10872332555511449,-0.3550375713364906
102,-0.11738089065320967,-0.04436035105094735,0.0,-0.1166169265885437,-0.2783581682927007
103,-0.14281378275555084,-0.02738608271535487,-0.011684086415683855,-0.29395550255041264,-0.4758394544370022
104,-0.019022246522228645,-0.03263579520769415,-0.03984470935701395,-0.13313436729585176,-0.2246371183827885
105,-0.005905795791652046,-0.04204238917236214,-0.03953447374771349,-0.13554995035967718,-0.22303260907140485
106,-0.022944545394740994,-0.16245627697698098,-0.011575520751764988,-0.24777061934456188,-0.44474696246804885
107,-0.11513702482700358,-0.2178362706306221,-0.16876825793243697,-0.22392196239392098,-0.7256635157839837
108,-0.06038425845210809,0.09705164996898451,-0.07387066644294368,-0.0378510907890567,-0.07505436571512397
109,-0.09809970952934419,-0.08257436689042026,-0.32912708041273275,-0.14867975329014868,-0.6584809101226459
110,-0.14644007498630035,-0.10027491639996883,-0.19568073076933584,-0.13645164381465763,-0.5788473659702627
111,-0.08560326632535707,-0.07869863498327322,-0.1948420154564915,-0.08557011397905678,-0.4447140307441786
112,-0.043263108876533826,-0.04178922382765451,-0.1969930967477622,-0.14352707999013367,-0.42557250944208425
113,-0.061238748193951316,-0.06169155438710003,-0.11084966656753242,-0.26652175221487323,-0.500301721363457
114,-0.09603276999396151,-0.11486950834831997,-0.09082492253254167,-0.11848465654763081,-0.4202118574224539
