env_step_num,reward_2,reward_6,reward_5,reward_1,total_agent_reward
0,-0.005800882689422001,0.0,0.0,-0.028618769857101132,-0.034419652546523134
1,-0.037754465280100666,0.0,0.0,-0.07158439677581191,-0.10933886205591258
2,-0.05242042421526275,-0.00565205515595153,-0.02489712354773655,-0.04675613965885711,-0.12972574257780795
3,-0.02498913426510988,-0.013949297617189611,-0.0889587979513764,-0.1420287556818735,-0.2699259855155494
4,-0.028685309869470058,-0.04084300076961519,-0.15789235371790483,-0.06088864362105845,-0.28830930797804855
5,0.0,-0.024222266119904835,-0.3402164096195014,-0.2058582492062142,-0.5702969249456205
6,-0.15760795701305985,-0.030505351544125023,-0.061407707478304166,-0.06225969722160368,-0.3117807132570927
7,-0.18366168356985352,-0.1738294640059963,-0.023871580963673117,-0.24143660013119173,-0.6227993286707146
8,-0.18541054190750306,-0.09220725571306565,-0.01316465484071525,-0.1257493728547148,-0.41653182531599875
9,-0.13584335693855326,-0.07960607255308387,0.0,-0.22778224481812415,-0.4432316743097613
10,-0.3290183353473871,-0.013504178371513261,-0.0377336672435049,-0.1677257924868813,-0.5479819734492866
11,-0.18800403030639184,0.0,-0.025047211418859662,-0.14958329452899832,-0.3626345362542498
12,-0.22739470157205244,-0.022837815005797884,-0.024681822055717964,-0.21979082273377912,-0.49470516136734743
13,-0.15740146752876039,-0.03353589840466156,-0.03700631169602279,-0.143198043263426,-0.37114172089287073
14,-0.10443712273538566,-0.01994276245334188,-0.13466675113061866,-0.09396670959303828,-0.3530133459123845
15,-0.08005287623258438,-0.038802829478168835,-0.1204626968856681,-0.1295030738587702,-0.3688214764551915
16,-0.0005643051810257441,-0.15381590696633196,-0.24660875422803905,-0.10436274650536836,-0.5053517128807651
17,-0.11986535315237717,-0.2609065762224153,-0.08374129223771799,-0.1021478176992703,-0.5666610393117808
18,-0.2242684063745693,-0.1085638340435022,-0.20024448424495286,-0.19720714960474942,-0.7302838742677737
19,-0.2154404161265215,-0.1647922191751564,-0.033871392211676746,-0.12161797079751291,-0.5357219983108676
20,-0.3363176094518217,-0.16141262985563398,-0.10409130317226654,-0.09895209037238255,-0.7007736328521047
21,-0.1330465476883995,-0.2053664451221424,-0.07068552941200326,-0.1825559268627901,-0.5916544490853353
22,-0.11025358350617163,-0.08232185592451247,-0.021410406307084476,-0.1905200344600664,-0.40450588019783495
23,-0.18448542509632262,-0.12589672357192452,-0.04314184786728584,-0.22519147546653784,-0.5787154720020709
24,-0.08105635846655337,-0.02112390136324473,-0.06682730948668907,-0.29860205244935295,-0.4676096217658401
25,-0.221846202335598,-0.017109968192176892,-0.16622892892083158,-0.09687951220055403,-0.5020646116491605
26,-0.162854451054928,-0.18867210577176402,-0.22093695692657947,-0.03955375713450986,-0.6120172708877812
27,-0.05086775842187662,-0.08901152082193171,-0.16585410090053693,-0.043142791982740125,-0.3488761721270854
28,-0.048094500938896084,-0.2184286172997792,-0.18329705818636005,-0.1100772487663873,-0.5598974251914226
29,-0.04184494750387967,-0.03692870406182918,-0.23783782249519353,-0.15636070866602952,-0.4729721827269319
30,-0.02965175685356372,-0.045105629393477925,-0.15833021197266206,-0.1712005491943434,-0.4042881474140471
31,-0.1723923409882509,-0.14854096019639712,-0.22542048262405323,-0.1564659316049539,-0.7028197154136552
32,-0.14206566184228872,-0.09762242849065488,-0.052956961408395946,-0.14554383570048585,-0.4381888874418254
33,-0.09531451526506572,-0.15630846395865566,-0.020003946250175125,-0.232446852587661,-0.5040737780615576
34,-0.0525121648047057,-0.04628758507024025,-0.019999999999999997,-0.4562415466595332,-0.5750412965344791
35,-0.030958406555233516,-0.020000000000000004,-0.06558933568180349,-0.22305911782047788,-0.3396068600575149
36,0.06584473927877844,0.052000000000000005,-0.15195314872640797,-0.1086009396589758,-0.14270934910660532
37,-0.05134369422798048,-0.07460883551249257,-0.1590205569518915,-0.11054045288787677,-0.3955135395802413
38,-0.1859888142561411,-0.04215809209388681,-0.3606258908127892,-0.1506360889218041,-0.7394088860846213
39,-0.18222346157097352,-0.06157562204997477,-0.05763642643938461,-0.11462587666117327,-0.41606138672150617
40,-0.48135299431785794,-0.05601529589364151,-0.21213619733351197,-0.2965974998140315,-1.046101987359043
